mouse_entropy,scroll_ratio,time_clicks_avg,typing_speed,hover_time,form_fill_ratio,is_human
0.8777243706586128,0.5027808522124763,2.8380698327656697,42.5880018728337,1.026372518828118,0.42255019866037086,1.0
0.08140470953216877,0.9632305830593579,0.3965188475364922,357.3152873769413,0.12984206042321272,0.9212964161508911,0.0
0.7554563366576581,0.6114585856946446,2.77951418320104,48.77579747142709,0.6252510750480031,0.7089273566942558,1.0
0.28184968246925673,0.9144894872091224,0.34789783503089994,363.477452647578,0.08484440184939526,0.9551906838774485,0.0
0.059614704460251716,0.9016587828927857,0.3335396881377133,107.28873026061989,0.19397576534152783,0.9783653012741143,0.0
0.8803345035229626,0.591519266196649,1.507592375769328,53.85558584306111,1.8580729646288954,0.7799199653167697,1.0
0.0975990992289793,0.972821634861186,0.08401177281976899,330.1896711503516,0.023763583253614384,0.9620309551353465,0.0
0.02654775061557585,0.9672135547405879,0.37765417095627335,110.60452421664873,0.0022707289534838137,0.913401522845064,0.0
0.8795975452591109,0.7034282764658811,2.8478312827906187,49.1228970449462,1.7396861991616124,0.7255180078827795,1.0
0.8320457481218804,0.8887128330883842,1.7656660191105735,32.93502481953004,0.6220231709628496,0.451663766060598,1.0
0.7873687420594125,0.7157368967662603,2.773835115741267,37.50728694493786,1.62856179415652,0.4601667564414113,1.0
0.9497327922401265,0.8718790609370293,2.4779418892539007,30.760522302463727,1.9259107204063342,0.7730913933416054,1.0
0.9727961206236346,0.6203513239267079,2.0552380503831666,43.01554947713919,1.0559632206003364,0.6686802737623427,1.0
0.21888185350141923,0.9817222200201215,0.21295930634636107,212.8138290285226,0.009089276068291574,0.9075863328108664,0.0
0.16280882494747453,0.9835302495589238,0.30926901621397157,254.4410551203097,0.07497411590474082,0.9589917686854633,0.0
0.2312901539863683,0.9339029791048701,0.09447117942815969,236.32141610120715,0.09273968098799644,0.9896788409906012,0.0
0.26844820512829465,0.9489452760277564,0.1609227018046972,165.17377083257188,0.1812708770189472,0.9560937971535386,0.0
0.7912726728878613,0.8214688307596458,1.9880995472389016,42.268588332428095,0.9398161575470968,0.5505853467512198,1.0
0.905269907953647,0.6454518409517176,2.4682084438607514,44.22521487261976,1.5593633407347443,0.5802176541240375,1.0
0.9124217733388136,0.5307919639315172,1.741212077126248,38.124967537862226,0.6369300151792003,0.690287803355344,1.0
0.2406590942262119,0.9186518510399855,0.29586942939548827,462.14025678242547,0.17371982563789207,0.943747492202373,0.0
0.7913841307520112,0.7075162486973464,1.9211585436612837,55.66381752033021,0.6091445095462903,0.7398589562709647,1.0
0.8368209952651108,0.5911740650167767,1.8978035515225882,58.64595841989582,0.5863381400249664,0.7353314818844552,1.0
0.7545474901621302,0.7533615026041693,2.568268832021304,55.079403615366175,1.447755818254699,0.41808746804247576,1.0
0.9896896099223678,0.8771638815650077,1.7928644816970667,31.380079260652582,0.6261602091724962,0.7075949660722043,1.0
0.7293016342019151,0.7812075835580712,1.5364739496471809,51.109735781400715,1.7327900889355343,0.4989392406972791,1.0
0.8574269294896714,0.5746280235544143,2.619737107677036,35.19882960212537,0.9929968180548739,0.7242213323127332,1.0
0.09329469651469866,0.9257941627715156,0.2523980493486609,394.02841752155433,0.11686286238462006,0.9633400854316726,0.0
0.10702599800807679,0.9535774684074758,0.23141537832730785,318.24671572637396,0.11667375301943193,0.9014544665667882,0.0
0.7103165563345655,0.6988994023569541,2.872296585330673,35.196056097300456,1.0614061936341805,0.4914571222013851,1.0
0.26616382277289796,0.9529650578356007,0.15028943824489954,400.24590065634334,0.19008229681531175,0.9128045838957772,0.0
0.7876433945605654,0.6272013899887455,1.6405121517421386,49.80592130153194,0.6368091545730356,0.7879657591258413,1.0
0.23167343078899721,0.9677564361842282,0.3332764044174798,140.31120055097065,0.0024308949379632685,0.9513989489159811,0.0
0.9195981825434215,0.6257423924305306,1.7424430711419205,46.219053648303195,1.2578785586717858,0.5238110465145311,1.0
0.7174250836504598,0.6641531692142519,1.652207314299048,45.48901044903586,1.0838025181012447,0.764370873797537,1.0
0.29087538832936755,0.9908265885966654,0.153057112224355,301.2545034320351,0.15542938318548738,0.9520163501111993,0.0
0.22823551458506922,0.990041805716333,0.3379101962308804,248.80723431711326,0.05547623659622654,0.9181880084399145,0.0
0.01356818667316142,0.92376375439924,0.24952140953127777,476.092096569983,0.01126065513636747,0.9755137255673619,0.0
0.022365193103931248,0.9040775141554764,0.1758219029269143,178.31645391571857,0.04471916770389053,0.9904158694493749,0.0
0.21870215041229618,0.9174366429004992,0.22553070314051987,227.59025211750452,0.19859295922386008,0.9949520623657642,0.0
0.9852142919229748,0.7545641645055121,1.6262099474925733,45.94063894704444,1.85382936001935,0.6144385465376482,1.0
0.8542703315240835,0.8442922333025373,2.0896465870001406,48.35162238703057,1.8315562741374496,0.5093628287722826,1.0
0.7637017332034828,0.8232481518257668,1.8364039641908396,58.87945244033775,1.360156832184929,0.7464255558001633,1.0
0.03476071785753891,0.9137520944145994,0.32852743430263537,212.74190990935998,0.10461956883402977,0.9258244388298958,0.0
0.25893102776267807,0.9341066351050259,0.3615018696361482,147.2659310486625,0.12587972762705252,0.9459135756238262,0.0
0.23253984700833435,0.9239561890666973,0.18478420501067383,442.5959364753289,0.11168084994716101,0.985218150031854,0.0
0.9598528437324805,0.8022204554172194,2.495252653662084,39.68869418823738,0.5162564772204475,0.7290148971692676,1.0
0.12826230550756487,0.9897110259952577,0.12553735962389512,271.5976109500074,0.015546927392996969,0.917231987120163,0.0
0.9425192044349383,0.6292811728083021,2.5836781728922578,31.221864069569104,1.55145369718868,0.7779062919529712,1.0
0.007625738023228556,0.9887086424265117,0.2680116665366501,400.34842711659894,0.1948789615332333,0.9192289018808671,0.0
0.14813867890931723,0.9349209574612661,0.23278514101918157,472.3029302414259,0.07067044560521056,0.9473961640262872,0.0
0.8560204063533432,0.7010716092915446,2.9499822285655046,31.359120293161336,1.6300672778884124,0.6686292782371199,1.0
0.24862125274557878,0.9633529710760895,0.09902940533278343,283.30115619660666,0.14920897585308465,0.913637147558677,0.0
0.27656227050693505,0.92420552715115,0.24488044186042257,356.96771128252624,0.09852502085817183,0.9403482866212397,0.0
0.7935133228268233,0.7438257335919587,2.1422762224759717,49.052809526029314,1.9790015957343063,0.44542303687985163,1.0
0.935552788417904,0.6708431154505026,1.8659844650686255,52.13690750087305,1.3242933234856034,0.5874772639179882,1.0
0.0016566351370807197,0.9512093058299281,0.3534753115030363,137.77718430237135,0.008631982390115223,0.939654278232127,0.0
0.7599021346475079,0.8272059063689973,2.9595158321286683,46.63062157534202,1.1622957520600656,0.5659278009350661,1.0
0.777633994480005,0.6139361977509871,1.5231849247933011,41.955142031921206,1.719199350886254,0.6472512961831584,1.0
0.02221339552022711,0.9386735346300538,0.2774873757722178,109.30877429433035,0.11077085688026417,0.9926587625161495,0.0
0.8640130838029838,0.5205915004999957,2.9454299656338794,41.238378438794136,1.0643893782963736,0.6081230803615174,1.0
0.984665661176,0.6350460685614512,2.2387765407282956,33.48217921520749,0.6516840141841853,0.622172682241051,1.0
0.8987566853061946,0.5147547789418131,2.892477843881588,48.47550294156649,1.920872866075788,0.5432650872131363,1.0
0.9909729556485982,0.5644885149016018,2.53784279653904,32.35369144026798,1.9250929505762073,0.5672972145162476,1.0
0.032367428097991334,0.9779875545857624,0.0798716127478188,401.81714963387293,0.1972421488959206,0.9040868616266479,0.0
0.8123620356542087,0.5125716742746937,2.463047469231432,31.55045163505823,0.6546858032538989,0.6792646856078981,1.0
0.2960660809801552,0.9590892943188242,0.1527571454925727,127.74452035006618,0.19264450788812226,0.9348255467023301,0.0
0.8835558684167139,0.822976062065625,2.4864193384505153,46.476799941183614,1.687368565588773,0.6376522861408541,1.0
0.7418481581956126,0.8584365199693973,2.3524629050032075,51.437877681001865,1.6844272141918308,0.5523563426524086,1.0
0.1166031869068446,0.9367783132719253,0.26525252934470944,255.26797048260877,0.023505249355420976,0.9704079768099223,0.0
0.848553073033381,0.6007129183301456,2.930892865503881,44.20415312341697,1.9799593677517633,0.642469853780352,1.0
0.21397343616689848,0.9897215757953327,0.06307186606222505,265.0470707645706,0.12402651956030736,0.9640874744803215,0.0
0.18698943804826737,0.9113473521240589,0.16829830489803754,378.6948661456603,0.13914973779692344,0.9980032575285477,0.0
0.7468055921327309,0.8630265895704372,2.409643589489385,51.78274001167985,0.9800744015459176,0.6738924690215518,1.0
